α,κ,δ,β,NE_found
0.5798,0.3598,0.3923,19.47243741914704,false
0.9927,0.6194,0.7852,13.396587361407848,true
0.7778,0.3416,0.7114,4.100053408135779,true
0.4108,0.7106,0.8121,47.46535136885352,true
0.5582,0.7903,0.3122,5.0329183261743715,true
0.1651,0.1398,0.4878,2.8377174096122095,true
0.7899,0.168,0.558,21.199974948441902,false
0.2457,0.9128,0.6262,4.4996517279845065,true
0.3059,0.4086,0.3083,1.249820573735984,true
0.0299,0.5806,0.5751,1.5250085246832794,true
0.2893,0.6276,0.361,1.128624912367344,true
0.3077,0.8118,0.119,42.90549901984097,false
0.5693,0.3801,0.8636,2.4917866916242124,false
0.6794,0.9091,0.9104,2.7456010150169163,true
0.6305,0.3223,0.4557,23.759916970957082,false
0.2793,0.9956,0.9461,15.471505852155621,false
0.1373,0.6863,0.6705,2.2933187402641826,true
0.2386,0.4278,0.6636,1.4105786355076784,true
0.7017,0.5018,0.6266,1.3647892211861614,true
0.5602,0.4785,0.5848,7.264503839076731,true
0.7201,0.7153,0.6272,20.67654570196773,true
0.221,0.5044,0.1246,1.587245303225596,true
0.6015,0.1966,0.9456,20.67654570196773,false
0.9462,0.1138,0.6492,3.5395514143288733,true
0.5151,0.9386,0.1404,1.612845483383623,true
0.2496,0.2774,0.2335,15.8156506937641,true
0.7658,0.8926,0.1999,17.778680238058843,true
0.8303,0.7219,0.5421,5.002811227833588,true
0.0012,0.6215,0.0359,40.044846957286715,false
0.2292,0.5852,0.5246,3.1267683651861553,true
0.2428,0.281,0.2817,1.4506329812931589,true
0.0093,0.0212,0.5673,3.6327865557528094,true
0.0028,0.3479,0.3739,2.119118075482217,true
0.3818,0.9889,0.3009,7.411256551255594,true
0.9129,0.1727,0.274,5.435763559315738,true
0.5766,0.3219,0.1704,4.445978590151796,true
0.3256,0.334,0.3724,13.369820962006562,true
0.3291,0.6521,0.9539,50.7037564718808,true
0.6004,0.4621,0.3271,38.16809663333778,true
0.2527,0.9497,0.8364,3.6840032478413973,false
0.4787,0.3992,0.724,1.6421395578187052,true
0.3222,0.4108,0.8984,15.611377884837148,false
0.1232,0.7843,0.0013,10.913493943041976,false
0.0631,0.877,0.8462,3.2252162427004807,false
0.1304,0.3138,0.3585,26.416795472288868,false
0.6868,0.8124,0.6216,8.98898554937376,true
0.9759,0.9663,0.6259,8.697190130607709,false
0.2886,0.1138,0.2265,39.646394072572605,true
0.079,0.7196,0.9504,22.37624712415387,true
0.0502,0.4662,0.2956,8.775818137073951,true
0.5505,0.7665,0.6025,33.582328798361544,true
0.2454,0.8869,0.9106,7.721433242663369,false
0.2178,0.1155,0.8633,23.42959577695027,false
0.1941,0.745,0.8652,1.9897320869507038,true
0.7879,0.4007,0.9687,4.267379761951941,false
0.1182,0.9337,0.8916,40.73142876583433,false
0.6683,0.9683,0.4045,7.606476078195676,true
0.6295,0.6003,0.6985,36.92910523887462,false
0.449,0.7336,0.3787,2.751097711911613,true
0.3176,0.6415,0.3644,4.585962466331417,true
0.4398,0.7978,0.842,19.845950871445588,true
0.8017,0.0991,0.5227,1.632316219955379,true
0.6436,0.1924,0.517,28.41735357697121,true
0.7905,0.2646,0.9032,5.144869476679112,true
0.6802,0.151,0.1371,2.442446009293482,true
0.2551,0.0398,0.1311,1.8515071812945383,true
0.0927,0.372,0.7219,2.1064414349807272,true
0.5956,0.1547,0.1782,25.279656970962893,true
0.5171,0.6931,0.5147,3.1174021164883294,true
0.3416,0.4612,0.4171,8.158007824379352,true
0.7168,0.1126,0.318,4.288770092023711,true
0.8456,0.8931,0.5025,21.71492907921277,true
0.2725,0.2016,0.3969,18.448812402746924,false
0.8853,0.1839,0.2024,1.9136262456361197,true
0.9415,0.3019,0.0578,46.1547554972068,false
0.6877,0.1885,0.1429,33.049287241546985,false
0.0979,0.7974,0.8506,35.69462081565588,true
0.5898,0.4693,0.8433,6.202795019104865,false
0.8678,0.689,0.0906,1.743683797019738,true
0.1114,0.1131,0.7551,3.9000914438431886,false
0.4858,0.6642,0.7248,4.79224985749702,false
0.9693,0.1225,0.2654,28.90457826367871,true
0.3726,0.978,0.4311,25.078226511328367,false
0.5893,0.6584,0.4069,19.27868342951761,true
0.8739,0.3342,0.4137,8.231761287547819,true
0.26,0.8566,0.0064,5.150016919448222,false
0.7292,0.3653,0.7903,11.869831344860069,true
0.2363,0.2854,0.42,14.555952260038547,false
0.9923,0.6583,0.0292,9.631124601110287,true
0.8189,0.7487,0.9572,2.4302642590013805,false
0.3878,0.2643,0.2191,2.0299273414013412,true
0.9173,0.985,0.3931,1.4666780300683986,true
0.8465,0.4566,0.9531,15.942683352442135,false
0.0485,0.448,0.3599,7.667571944441955,true
0.6089,0.9964,0.5701,8.846306258720883,true
0.6247,0.8025,0.0304,25.559268240216436,true
0.3977,0.3213,0.8245,19.628841701474244,false
0.29,0.5805,0.4981,15.799842948260395,false
0.224,0.6023,0.1546,4.0755267412675265,true
0.5526,0.7898,0.2708,3.2674177694429183,true
0.8882,0.419,0.1677,2.9124655776809942,true
0.3962,0.6318,0.1828,10.339794555750872,true
0.2768,0.7985,0.9782,21.75840239619708,true
0.5199,0.723,0.7083,10.485569724727576,true
0.327,0.8736,0.69,1.0660923987615052,true
0.4184,0.9355,0.7273,21.955111882664713,false
0.7213,0.913,0.9915,17.305078269181145,false
0.89,0.8774,0.0661,51.470045619699995,true
0.148,0.6218,0.262,8.398053896336657,true
0.173,0.7899,0.828,28.53125063352951,false
0.3645,0.141,0.257,10.247153912965146,true
0.8608,0.8448,0.3923,1.3826473071194796,true
0.5539,0.1877,0.5283,8.697190130607709,true
0.0678,0.031,0.5823,3.310171497565163,true
0.004,0.1447,0.9386,2.9951670311130876,true
0.163,0.6672,0.3499,1.8094085067159598,true
0.1313,0.8879,0.8545,40.69071769599601,true
0.2771,0.1626,0.058,14.702242012321111,true
0.1495,0.7027,0.2667,11.279647549837753,true
0.1261,0.6882,0.9931,13.558314833854409,false
0.564,0.5438,0.6985,1.0481220090796557,true
0.6976,0.0058,0.3244,1.944490521336831,true
0.7628,0.8471,0.1086,23.902905007929885,false
0.7461,0.8394,0.0983,3.6546487962220517,true
0.3715,0.5448,0.4122,5.0784190371800815,true
0.9358,0.4293,0.8939,1.034584606728118,true
0.1292,0.5806,0.4454,21.73665486937659,false
0.9371,0.8683,0.9382,25.997490132592233,false
0.3395,0.997,0.285,4.0228877881561065,true
0.3824,0.2268,0.183,3.1487325286275762,true
0.613,0.8292,0.1318,1.2386226547934522,true
0.67,0.9631,0.2273,35.44563095117973,true
0.7764,0.4896,0.0025,2.221094294751435,true
0.8958,0.7191,0.5422,2.2524083014645075,true
0.9373,0.0283,0.7242,1.0941742837052104,true
0.806,0.2599,0.0209,24.337052907236405,false
0.8809,0.6796,0.05,19.433531463233315,true
0.9167,0.9351,0.9658,15.673948454087588,false
0.734,0.6348,0.2705,1.1900555658203626,true
0.8441,0.1543,0.1294,42.39370990773014,true
0.3975,0.6691,0.6277,2.0097292268772886,true
0.9164,0.1303,0.2568,25.559268240216436,true
0.4484,0.9017,0.514,28.106475650897362,false
0.3252,0.8452,0.1683,1.8021853286760772,true
0.2363,0.5503,0.0935,51.98732817800774,true
0.4913,0.6594,0.9394,1.1479755502741786,true
0.7243,0.3654,0.2253,1.4608230357434318,true
0.4896,0.3161,0.6772,50.90697766920144,true
0.2914,0.3206,0.4119,2.648517368913479,true
0.4327,0.4732,0.1132,10.155343295249017,true
0.7085,0.144,0.8073,5.534493204504091,true
0.0175,0.9905,0.7256,38.206283820382374,false
0.8662,0.9546,0.8417,2.3964776177110654,false
0.5029,0.0207,0.8343,5.9894524663831135,true
0.1586,0.096,0.0918,3.1708509805929093,true
0.2049,0.3325,0.6211,20.226628927540002,true
0.901,0.5993,0.2528,9.015992996937642,true
0.5999,0.6158,0.0282,4.730353805388543,true
0.785,0.1289,0.765,16.232249933762496,true
0.4175,0.784,0.038,19.88568249156473,false
0.2367,0.446,0.9934,1.8776105792643432,false
0.8582,0.711,0.4797,1.6652911949458864,true
0.4583,0.0969,0.7277,2.068864694382971,true
0.1498,0.6033,0.4846,7.366922148160475,true
0.1169,0.9162,0.72,30.35617632207325,true
0.2543,0.6691,0.5605,3.9749016274947477,true
0.7151,0.0085,0.8553,33.71692713075539,true
0.0782,0.0206,0.0551,20.409490229434265,false
0.1194,0.1756,0.9291,46.85229529935881,true
0.6892,0.1567,0.1412,7.972514989094793,true
0.2032,0.5315,0.1108,3.9669597687457934,true
0.4822,0.9141,0.3101,8.784598344583095,true
0.7641,0.1184,0.8563,11.41581871336694,true
0.7777,0.5583,0.7508,1.0491706553244706,true
0.0051,0.8852,0.1971,2.0057137852036884,true
0.9617,0.7218,0.3004,46.33974425004971,false
0.4754,0.5875,0.9082,3.1267683651861553,true
0.6201,0.2273,0.5447,4.191254112463637,false
0.2252,0.6485,0.7103,17.409220854123493,false
0.8292,0.2032,0.3315,1.4740297842881416,true
0.5377,0.8652,0.9515,1.9620699246831084,false
0.7087,0.8774,0.1509,10.891688767599723,true
0.0554,0.1732,0.9022,2.6617931174716434,true
0.281,0.9915,0.3855,49.84907796259602,true
0.3007,0.1864,0.5198,27.494885347194952,true
0.7576,0.1724,0.9334,3.842026646873673,false
0.5633,0.2329,0.7535,1.228753203995312,true
0.0384,0.9234,0.9501,8.784598344583095,true
0.5694,0.1527,0.9017,26.735706658146434,false
0.1178,0.4221,0.1108,2.0218238498235444,true
0.9826,0.3136,0.2364,1.6820276496988864,true
0.0655,0.0225,0.4929,24.878401066750616,false
0.6941,0.3094,0.9298,4.04305259710927,true
0.9612,0.6508,0.9671,10.794103361718392,false
0.161,0.4823,0.2312,14.850002001056811,true
0.1291,0.1024,0.7982,1.4535371504568524,true
0.7104,0.6767,0.7043,30.416949427565193,true
0.9731,0.6866,0.742,2.6751354109963805,true
0.3107,0.2451,0.8252,11.634792936606779,true
0.6091,0.6517,0.3511,2.0792349218188444,true
0.9705,0.1913,0.2195,52.93157279227335,true
0.5625,0.5752,0.4834,16.022596385301075,true
0.4664,0.8237,0.3478,2.8263892114742966,true
0.5995,0.8176,0.5727,6.025497207269915,false
0.9667,0.1869,0.3284,48.764373743216034,true
0.9233,0.7795,0.6876,1.0671590243841926,true
0.51,0.9553,0.9509,1.2776213132048866,true
0.963,0.8075,0.5077,1.952284060108339,true
0.1941,0.5125,0.7299,46.247157379282676,true
0.4671,0.5333,0.5024,3.199517445009748,true
0.0453,0.7877,0.0256,15.847313647551093,true
0.7958,0.8271,0.5571,44.3006788118374,true
0.6783,0.9168,0.5313,29.22428378123494,false
0.0256,0.0732,0.5978,45.87865609074069,true
0.8873,0.2396,0.0836,26.44322548056279,true
0.082,0.1514,0.3381,5.829900888729668,true
0.2893,0.2571,0.8276,5.1192093331132416,true
0.0226,0.2762,0.5807,35.98132306208984,false
0.9097,0.1044,0.1764,10.794103361718392,true
0.2981,0.8858,0.3261,6.9102098061281865,true
0.9229,0.8449,0.4543,4.972884231237312,true
0.555,0.4689,0.6629,3.007171692554211,true
0.0835,0.7011,0.964,1.6372205213891702,false
0.3988,0.7242,0.8361,1.9719048411081859,true
0.9492,0.0853,0.6955,3.822864459030121,true
0.5405,0.1171,0.6074,1.7629701995299278,true
0.5837,0.2067,0.0655,19.74696877853325,false
0.3233,0.608,0.4496,2.481839452598748,true
0.6562,0.1563,0.4658,17.63701819983732,true
0.1744,0.1964,0.1774,4.486173001000073,true
0.7449,0.1477,0.7711,2.2277675825624406,true
0.9883,0.0836,0.4527,2.9476257034472675,true
0.277,0.1077,0.1478,23.12698228136594,true
0.5832,0.1406,0.9558,38.551692381787504,true
0.6864,0.2924,0.5383,9.815865448999254,false
0.5004,0.2798,0.0348,1.1936310931271388,true
0.8861,0.9694,0.715,3.758425050110714,false
0.6194,0.7422,0.5391,26.023500625803887,false
0.2494,0.5204,0.5262,11.1117154758596,false
0.7314,0.1094,0.5976,7.736891562315574,false
0.5317,0.3393,0.7117,4.384168569593948,false
0.113,0.8143,0.1441,40.52827991735296,false
0.9764,0.4174,0.2894,27.058467831962297,true
0.0116,0.977,0.3568,17.84993737828203,true
0.1217,0.1743,0.6363,53.570578029157495,false
0.9823,0.274,0.3845,2.3869108535242765,true
0.2697,0.2071,0.2562,2.8263892114742966,true
0.5177,0.9944,0.8633,51.88345742702628,true
0.2065,0.8914,0.6612,1.4725564912731355,true
0.7321,0.5448,0.833,7.042759022501904,false
0.7349,0.8976,0.9819,33.34807334739372,false
0.5914,0.0785,0.7701,3.896193301795215,true
0.5438,0.2968,0.8113,12.182493960703473,true
0.0378,0.1655,0.0233,24.312728018800453,false
0.6342,0.9262,0.9585,36.74492055810011,true
0.215,0.3788,0.4746,1.0273678027634894,true
0.13,0.1214,0.4008,3.5930448835642848,true
0.7011,0.4181,0.7716,3.636421159307455,false
0.4289,0.7562,0.0848,21.13647032815547,true
0.9363,0.0426,0.4035,2.0401023945431844,true
0.3899,0.2599,0.6397,15.39434139479746,true
0.9634,0.6362,0.2544,43.77224759455841,true
0.2764,0.4041,0.7662,9.994150781394822,true
0.7791,0.2344,0.8918,15.256413926859159,true
0.2212,0.6326,0.175,1.4740297842881416,true
0.2749,0.4689,0.1616,3.621904527289765,true
0.6141,0.8277,0.1108,2.7731947639642978,true
0.9195,0.079,0.8127,2.598670582919522,true
0.0533,0.8866,0.1637,12.515902052587409,true
0.19,0.7462,0.9912,42.734219810552396,false
0.7886,0.2475,0.3886,3.9157230519927215,true
0.0925,0.014,0.9357,33.31474194252637,false
0.7536,0.1649,0.0055,3.2059228832028146,true
0.4739,0.8013,0.7577,3.7621853549999105,true
0.483,0.0398,0.8775,12.097514278865066,true
0.4158,0.2629,0.6053,40.28583829005519,false
0.6564,0.1861,0.7636,5.280390218466901,false
0.6728,0.3527,0.6659,5.3709242107655655,false
0.5702,0.962,0.668,45.741226370121666,true
0.1904,0.4262,0.3193,13.490692456508393,true
0.685,0.4332,0.5177,11.977142000568548,true
0.3704,0.3859,0.0136,7.426093896757824,true
0.7672,0.5013,0.4739,5.771892405660934,true
0.3601,0.5743,0.7759,1.272521035308229,true
0.5123,0.842,0.5725,2.0057137852036884,true
0.6467,0.9492,0.7993,3.8266892355586846,true
0.4902,0.5393,0.5384,11.704811539980854,false
0.0209,0.3139,0.6428,2.9742740725630656,true
0.136,0.3007,0.6536,13.03971890628918,true
0.6588,0.1551,0.6732,31.65828868227485,false
0.5425,0.2881,0.3479,1.858928041846342,true
0.1925,0.6086,0.3807,21.073155936244657,false
0.8733,0.9414,0.4338,5.301554078843048,true
0.3772,0.9416,0.8705,9.845357260945317,true
0.1752,0.822,0.4438,41.888025563102715,true
0.2566,0.8342,0.8855,1.1805731017232761,true
0.6974,0.2836,0.7728,19.589623249595995,false
0.1598,0.8587,0.2076,1.0491706553244706,true
0.5097,0.5134,0.3887,3.9749016274947477,true
0.232,0.1074,0.5251,11.290932839091777,false
0.8085,0.561,0.8015,2.190215629630643,false
0.8746,0.0217,0.141,14.61429267211566,true
0.12,0.362,0.0025,3.034358394435676,true
0.7482,0.291,0.3077,1.1051709180756477,true
0.9648,0.7,0.6595,4.149550437245141,true
0.2085,0.4512,0.5659,2.6564748512756515,true
0.4299,0.5178,0.5205,9.143104603994704,false
0.7744,0.9248,0.1578,11.313537301697748,true
0.2856,0.6385,0.7983,3.404166082790819,false
0.0014,0.5551,0.0891,5.20177544997497,true
0.8734,0.0893,0.6428,26.869719945461217,false
0.4026,0.3932,0.0505,3.5501860124931586,true
0.2546,0.038,0.6161,1.0481220090796557,true
0.6449,0.2523,0.0727,23.499990102974422,true
0.9904,0.9287,0.9914,19.27868342951761,true
0.7842,0.4078,0.727,50.35006952511184,true
0.349,0.3125,0.3111,1.9098028178471123,true
0.2181,0.7178,0.0371,3.676642604442661,true
0.6717,0.7739,0.1355,3.709881739627115,true
0.3444,0.1731,0.7451,43.03440878486572,true
0.1378,0.3032,0.3549,36.19785996155045,true
0.2349,0.5836,0.3252,17.496484936800705,true
0.6293,0.6415,0.0394,5.8826068176438095,false
0.598,0.4508,0.4634,46.946093657049104,true
0.5461,0.3524,0.657,33.38143810033719,true
0.4214,0.7554,0.9422,13.957262749606725,true
0.6459,0.767,0.3383,10.37086051505762,true
0.2724,0.4135,0.2622,13.369820962006562,true
0.9687,0.174,0.2157,20.04540599364781,true
0.6808,0.9407,0.5714,2.1233605526962367,true
0.5757,0.7514,0.4988,5.754602676005731,true
0.6549,0.5929,0.0123,12.503392406400382,true
0.2633,0.9718,0.7114,4.258853531500565,true
0.0153,0.2255,0.1817,21.563455352219975,true
0.3707,0.7407,0.7512,21.24241732656946,true
0.6611,0.7574,0.5844,5.4575501577009815,false
0.5279,0.672,0.1193,2.5651065045437824,true
0.0899,0.8748,0.8645,3.8266892355586846,true
0.2054,0.1097,0.3427,6.6392566040547845,true
0.4667,0.5386,0.1544,3.842026646873673,true
0.3096,0.0126,0.8877,39.36983838822792,true
0.801,0.4076,0.7347,3.3035577705016714,true
0.6624,0.9357,0.4433,3.167681714509464,true
0.3158,0.8695,0.7131,7.308221885095188,false
0.7856,0.2113,0.6484,8.347816436051781,true
0.86,0.6472,0.2246,4.468264150575384,true
0.5892,0.0409,0.3821,3.815226370746374,true
0.2359,0.038,0.275,11.576764164746615,true
0.496,0.5476,0.5815,1.0212220516375285,true
0.2436,0.2519,0.0696,11.1117154758596,false
0.3113,0.805,0.5478,5.73163024080202,true
0.2089,0.892,0.852,10.924412895551358,true
0.2263,0.294,0.8638,21.999066045941937,true
0.5118,0.0101,0.9176,3.080216848918031,true
0.8009,0.6106,0.8128,40.406877272619965,false
0.3319,0.1061,0.9679,10.538128861695476,true
0.8739,0.7197,0.624,48.27916011735332,true
0.0217,0.6508,0.5233,34.0557878819842,false
0.2076,0.1997,0.118,2.159766253784915,true
0.0366,0.6918,0.3161,35.8376852370087,true
0.5288,0.8334,0.9946,1.4740297842881416,false
0.3273,0.5133,0.5911,1.0843708965667604,true
0.5875,0.7241,0.0364,1.7297899760278472,true
0.073,0.9324,0.9211,23.92681986837513,true
0.3343,0.3292,0.4736,29.370771113289432,false
0.9351,0.3712,0.3077,5.3762978213338135,true
0.8189,0.9307,0.0641,41.63744988847457,false
0.4966,0.8604,0.8794,2.3869108535242765,false
0.9356,0.6142,0.8357,3.5930448835642848,true
0.5174,0.4126,0.1262,2.179291883605348,true
0.8981,0.9808,0.9736,10.70809502687465,true
0.6195,0.1271,0.4887,16.860944986089034,true
0.5192,0.2759,0.5715,44.97019783324092,true
0.3016,0.1622,0.6853,34.848148217552044,false
0.5783,0.1195,0.3971,2.9832102924083586,true
0.0525,0.7853,0.7408,3.1708509805929093,false
0.2975,0.9249,0.1117,6.43016372113984,true
0.2625,0.3954,0.6863,12.121733518589444,false
0.0573,0.7041,0.6284,5.124331102904436,true
0.4479,0.2339,0.5469,2.9802285732240192,true
0.3077,0.2312,0.6704,39.2519058603045,false
0.2502,0.1141,0.354,19.10595372823165,true
0.5844,0.683,0.7272,2.3964776177110654,true
0.4258,0.2212,0.9827,1.191246216612358,true
0.7795,0.214,0.7013,3.7546685036468803,false
0.8156,0.6898,0.2117,8.281300323764736,true
0.4649,0.5685,0.4632,17.760910444198522,false
0.3961,0.7292,0.4499,1.3909681284637803,true
0.8708,0.0769,0.7655,6.410902136799118,true
0.4087,0.9465,0.8968,9.24423394630253,true
0.2084,0.2775,0.6193,9.621498290466686,false
0.8058,0.0389,0.1348,3.521897828001337,true
0.1959,0.463,0.2587,15.256413926859159,true
0.4889,0.95,0.8756,1.5265342959664567,true
0.3023,0.0941,0.3962,4.145402960891696,true
0.141,0.8394,0.397,40.205347131464045,true
0.5376,0.8048,0.5822,8.714601916851242,true
0.7954,0.7768,0.8379,3.892299055940867,true
0.5589,0.2245,0.0073,1.5698812820932024,true
0.8444,0.6873,0.8708,2.7593633973762812,true
0.4112,0.7334,0.8295,11.846115406014503,true
0.8515,0.6255,0.7592,1.6355841192052398,true
0.1651,0.9743,0.1305,49.650079912177134,false
0.5904,0.2812,0.3696,2.7843097581886154,true
0.7522,0.3181,0.0837,2.0544332106438876,true
0.577,0.2654,0.7483,18.991661226245515,true
0.7375,0.7386,0.477,3.1645156161079964,true
0.1534,0.8636,0.5836,3.0282957423198043,true
0.5297,0.1182,0.1035,31.785175441339778,true
0.8015,0.7132,0.2152,22.398634563131893,true
0.6818,0.4084,0.1263,5.264572785823539,true
0.7438,0.0341,0.7784,16.232249933762496,false
0.8854,0.8122,0.0322,23.80748435642867,false
0.3133,0.8484,0.9599,18.101593987464394,true
0.1202,0.0979,0.3953,14.541403583329254,false
0.4953,0.0169,0.8772,4.763582446586949,false
0.302,0.6852,0.1979,49.99884974182383,true
0.6446,0.5858,0.9331,2.915379499976997,false
0.1861,0.9889,0.7017,31.43745448293552,false
0.5802,0.7371,0.0832,18.54128745974687,false
0.2736,0.5978,0.1153,2.823564234986481,true
0.7859,0.8613,0.2691,18.338450943791482,true
0.8618,0.4288,0.4438,2.062667400888034,true
0.5566,0.5132,0.1533,2.6169250932469144,true
0.2742,0.9864,0.7394,11.100609314389992,false
0.4821,0.3392,0.0555,4.673928786933209,true
0.9102,0.4435,0.7357,1.429035869853877,true
0.833,0.0855,0.7029,27.085539833539045,false
0.514,0.0652,0.6999,33.24817904372775,false
0.1253,0.4931,0.8212,12.085422811327593,true
0.7361,0.9389,0.3105,7.418671514670643,true
0.8553,0.4613,0.3656,3.514861071447473,true
0.1083,0.8261,0.4077,38.90022365135374,false
0.2201,0.722,0.7909,13.144455043496185,false
0.7875,0.6576,0.289,9.497228317644486,true
0.9379,0.1417,0.457,3.2478719588953,true
0.2536,0.3485,0.252,10.848209029977536,true
0.5819,0.4115,0.3645,40.406877272619965,true
0.9755,0.4969,0.4079,5.227849457923889,true
0.9196,0.2831,0.4858,1.42618065428148,true
0.593,0.8592,0.5263,7.322852955058319,false
0.2005,0.4342,0.689,7.9169022558227224,true
0.1473,0.4976,0.729,1.5761733830339912,true
0.3262,0.1253,0.3159,6.672536016273525,true
0.4708,0.8176,0.5306,6.546954632989411,false
0.7884,0.4854,0.9385,11.704811539980854,true
0.4334,0.2793,0.3214,2.3233265117943045,true
0.6763,0.5405,0.2563,1.2956338048280485,true
0.8833,0.953,0.2672,4.428230196243525,true
0.823,0.813,0.316,47.32316869539415,true
0.2119,0.8712,0.3054,4.903748928326623,true
0.9273,0.7538,0.8913,2.3210043465586416,true
0.6743,0.6355,0.5934,45.83280036633347,true
0.6898,0.8338,0.3759,1.42618065428148,true
